transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,recipient_id,is_fraud
T005589,U193,2026-05-23T01:32:41.433248,1144.83,-19.90819,-43.97317,DEV0658,U227,0
T005590,U355,2026-05-23T05:34:24.782753,17.9,-13.04631,-38.46981,DEV0660,M055,0
T005591,U002,2026-05-23T14:20:39.251141,90.23,-19.85804,-43.94398,DEV0072,M067,0
T005592,U041,2026-05-24T00:42:05.612163,48.34,-19.87583,-43.96388,DEV0547,M063,0
T005593,U412,2026-05-23T09:15:43.195070,256.88,-25.36615,-49.18034,DEV0532,U236,0
T005594,U060,2026-05-23T19:14:57.555796,17.62,-19.85341,-43.94698,DEV0649,U165,0
T005595,U082,2026-05-23T08:06:38.388125,49.89,-30.0582,-51.29312,DEV0338,M070,0
T005596,U136,2026-05-24T14:32:34.747997,44.17,-12.99382,-38.43949,DEV0103,U459,0
T005597,U275,2026-05-23T08:13:33.800212,114.76,-15.75202,-47.83329,DEV0730,M041,0
T005598,U103,2026-05-23T17:04:13.985256,961.84,-15.81396,-47.9014,DEV0670,M039,0
T005599,U317,2026-05-23T19:01:08.530597,134.02,-13.01882,-38.56175,DEV0139,M070,0
T005600,U263,2026-05-23T22:59:42.901586,131.42,-12.96001,-38.57524,DEV0450,U496,0
T005601,U174,2026-05-23T06:26:47.517923,391.38,-23.60257,-46.57206,DEV0277,M040,0
T005602,U110,2026-05-24T23:52:28.832616,1706.64,-25.41293,-49.29038,DEV0158,M025,1
T005603,U154,2026-05-23T14:25:31.276140,56.07,-22.8815,-43.20065,DEV0474,M006,0
T005604,U191,2026-05-22T23:45:46.131498,30.44,-30.04306,-51.15411,DEV0398,M046,0
T005605,U379,2026-05-23T16:48:54.550330,7.49,-19.88867,-43.84,DEV0662,M015,0
T005606,U012,2026-05-23T21:51:23.461578,3.31,-30.08417,-51.22529,DEV0190,M007,0
T005607,U290,2026-05-24T06:32:55.386215,59.3,-30.07855,-51.14407,DEV0485,M085,0
T005608,U409,2026-05-23T22:26:21.713756,193.34,-22.9801,-43.09362,DEV0514,M044,0
T005609,U238,2026-05-23T06:52:14.839417,59.36,-29.97437,-51.15807,DEV0518,M047,0
T005610,U236,2026-05-23T00:34:44.905184,27.09,-23.6199,-46.66275,DEV0610,M025,0
T005611,U021,2026-05-24T03:38:10.292647,2039.52,-30.10123,-51.17456,DEV0035,M049,0
T005612,U261,2026-05-23T00:18:29.851871,248.84,-23.49455,-46.63149,DEV0330,M051,0
T005613,U026,2026-05-23T10:33:29.829404,480.29,-15.84258,-47.91725,DEV0270,U248,0
T005614,U379,2026-05-23T18:04:23.845936,106.43,-19.95774,-43.90761,DEV0662,M018,0
T005615,U374,2026-05-23T01:41:16.123477,58.13,-19.92749,-43.96426,DEV0386,M069,0
T005616,U418,2026-05-23T03:01:19.182653,206.41,-23.59671,-46.61589,DEV0115,M017,0
T005617,U215,2026-05-22T18:44:30.053925,79.22,-25.40862,-49.19525,DEV0227,M075,0
T005618,U163,2026-05-23T04:41:52.756872,18.17,-19.94163,-43.99437,DEV0380,M054,0
T005619,U309,2026-05-23T15:32:22.275188,23.5,-15.82644,-47.95725,DEV0606,M040,0
T005620,U130,2026-05-23T16:45:43.303105,63.34,-15.73892,-47.85574,DEV0051,M088,0
T005621,U248,2026-05-23T09:51:20.987679,481.65,-15.76727,-47.86402,DEV0771,U413,0
T005622,U045,2026-05-23T23:29:38.920970,16.13,-30.03642,-51.25791,DEV0554,M018,0
T005623,U376,2026-05-23T11:58:00.951295,5000.0,-19.87125,-43.89906,DEV0763,U324,1
T005624,U324,2026-05-23T11:58:10.951295,4950.0,-15.7801,-47.9292,DEV0095,U357,1
T005625,U357,2026-05-23T11:58:20.951295,4900.0,-30.0346,-51.2177,DEV0346,U376,1
T005626,U385,2026-05-23T23:14:44.717381,151.59,-15.77659,-47.98015,DEV0215,M029,0
T005627,U292,2026-05-23T20:45:25.685706,66.11,-22.89095,-43.21868,DEV0126,M018,0
T005628,U398,2026-05-24T01:38:30.264934,128.0,-23.59168,-46.59101,DEV0759,M068,0
T005629,U211,2026-05-24T05:06:01.731858,691.65,-23.53113,-46.7091,DEV0117,M004,0
T005630,U034,2026-05-22T22:51:42.056987,40.24,-30.05947,-51.09689,DEV0139,U262,0
T005631,U147,2026-05-23T17:45:39.934669,59.14,-12.88024,-38.54222,DEV0272,M018,0
T005632,U189,2026-05-24T08:54:14.533124,241.91,-29.93469,-51.18081,DEV0144,M088,0
T005633,U273,2026-05-22T22:31:54.664881,29.43,-23.5048,-46.55208,DEV0645,M075,0
T005634,U298,2026-05-23T00:32:16.978018,19.6,-23.65233,-46.60818,DEV0613,U216,0
T005635,U153,2026-05-22T23:17:16.592429,118.53,-25.44563,-49.2412,DEV0453,M073,0
T005636,U191,2026-05-23T05:16:38.073554,171.8,-29.96721,-51.2189,DEV0398,U024,0
T005637,U172,2026-05-23T03:25:47.367370,86.3,-22.91886,-43.07955,DEV0501,M012,0
T005638,U060,2026-05-23T23:15:21.317984,126.56,-19.85177,-44.00933,DEV0649,M071,0
T005639,U317,2026-05-23T19:36:50.016514,288.73,-12.92154,-38.59224,DEV0139,M020,0
T005640,U297,2026-05-23T20:54:16.205793,76.59,-23.55876,-46.63612,DEV0748,M087,0
T005641,U399,2026-05-24T05:55:57.655643,138.09,-30.04712,-51.22779,DEV0443,M029,0
T005642,U143,2026-05-23T21:09:25.497122,378.7,-29.99013,-51.15607,DEV0127,U016,0
T005643,U174,2026-05-23T06:32:27.196602,83.13,-23.5541,-46.62794,DEV0277,M006,0
T005644,U432,2026-05-23T12:35:47.421852,154.83,-23.51077,-46.64093,DEV0476,M018,0
T005645,U035,2026-05-23T05:05:38.805928,122.34,-19.93287,-43.8898,DEV0419,M031,0
T005646,U257,2026-05-22T23:42:58.630382,94.78,-30.06708,-51.26577,DEV0308,M059,0
T005647,U290,2026-05-24T08:17:07.384298,2.88,-29.97232,-51.17437,DEV0485,M081,0
T005648,U280,2026-05-24T04:08:57.618391,210.25,-23.58098,-46.7282,DEV0008,M022,0
T005649,U126,2026-05-23T13:17:40.847452,301.46,-22.94384,-43.15339,DEV0036,M078,0
T005650,U400,2026-05-23T15:52:26.989185,184.69,-15.82731,-47.82549,DEV0761,M081,0
T005651,U411,2026-05-24T01:38:16.358997,93.97,-22.87253,-43.15769,DEV0707,M068,0
T005652,U461,2026-05-23T12:35:45.681492,10.92,-22.9646,-43.17966,DEV0391,M100,0
T005653,U487,2026-05-23T08:56:05.808025,46.58,-23.51082,-46.57256,DEV0344,M037,0
T005654,U417,2026-05-23T18:05:21.025471,62.16,-19.92274,-43.89196,DEV0727,M047,0
T005655,U165,2026-05-23T14:18:38.388990,239.76,-25.3991,-49.25391,DEV0577,M063,0
T005656,U192,2026-05-23T12:06:17.512263,49.39,-12.93301,-38.49386,DEV0163,M019,0
T005657,U258,2026-05-23T12:36:42.131554,2.71,-23.53932,-46.65344,DEV0335,M026,0
T005658,U360,2026-05-23T11:35:59.602058,404.69,-30.07773,-51.20365,DEV0616,U290,0
T005659,U329,2026-05-23T17:29:09.125080,20.07,-25.40854,-49.2879,DEV0349,M061,0
T005660,U340,2026-05-22T17:57:38.477177,1044.06,-30.13456,-51.22577,DEV0198,M077,0
T005661,U054,2026-05-23T00:43:19.223863,27.63,-25.46225,-49.31151,DEV0556,M026,0
T005662,U462,2026-05-23T12:22:02.637986,61.58,-12.96618,-38.54952,DEV0519,M002,0
T005663,U022,2026-05-23T16:51:49.280567,135.99,-25.51582,-49.3205,DEV0562,M003,0
T005664,U036,2026-05-23T10:55:14.011936,53.34,-12.92999,-38.43898,DEV0490,U395,0
T005665,U269,2026-05-23T18:15:37.979629,35.17,-19.88525,-43.99321,DEV0093,U236,0
T005666,U078,2026-05-23T23:58:00.808533,321.9,-25.4632,-49.17662,DEV0764,M073,0
T005667,U362,2026-05-23T21:12:09.530404,62.16,-12.91018,-38.49287,DEV0127,U121,0
T005668,U413,2026-05-23T04:32:50.697733,28.6,-15.79622,-47.81272,DEV0256,M073,0
T005669,U123,2026-05-23T21:43:15.712467,179.58,-19.92082,-43.94551,DEV0246,M022,0
T005670,U383,2026-05-23T00:28:16.597053,74.45,-29.95854,-51.13262,DEV0701,M067,0
T005671,U356,2026-05-23T08:35:15.911591,246.75,-23.00395,-43.19261,DEV0550,M033,0
T005672,U188,2026-05-23T17:04:47.857744,1014.91,-23.49837,-46.66326,DEV0469,U234,0
T005673,U270,2026-05-23T01:10:33.169284,160.92,-13.04963,-38.49001,DEV0634,U265,0
T005674,U235,2026-05-23T10:44:04.271983,154.07,-19.89759,-43.9382,DEV0795,M012,0
T005675,U335,2026-05-23T15:14:41.288264,30.33,-30.07735,-51.33309,DEV0616,M075,0
T005676,U217,2026-05-23T02:37:42.911902,1642.81,-23.55276,-46.71457,DEV0526,U007,1
T005677,U092,2026-05-23T00:37:12.218009,206.74,-25.31668,-49.29349,DEV0587,M075,0
T005678,U477,2026-05-23T16:29:06.521643,28.3,-19.91292,-43.95473,DEV0039,M066,0
T005679,U351,2026-05-24T06:09:42.560236,60.37,-12.90833,-38.53348,DEV0157,U020,0
T005680,U472,2026-05-23T04:56:49.432041,587.65,-13.02508,-38.41911,DEV0722,M065,0
T005681,U390,2026-05-23T02:10:17.762924,57.77,-30.00143,-51.21831,DEV0194,M015,0
T005682,U092,2026-05-23T02:54:48.774630,5000.0,-25.42144,-49.27734,DEV0587,U135,1
T005683,U135,2026-05-23T02:54:58.774630,4950.0,-12.9714,-38.5014,DEV0572,U368,1
T005684,U368,2026-05-23T02:55:08.774630,4900.0,-23.5505,-46.6333,DEV0001,U092,1
T005685,U180,2026-05-24T08:55:40.591123,824.46,-23.59497,-46.66945,DEV0798,M087,0
T005686,U098,2026-05-23T08:15:04.186025,9.36,-25.40012,-49.30041,DEV0161,M003,0
T005687,U335,2026-05-23T15:30:35.056408,155.16,-30.04199,-51.16643,DEV0616,M029,0
T005688,U119,2026-05-24T00:38:34.588836,19.15,-15.78373,-47.91814,DEV0792,M095,0
T005689,U032,2026-05-22T23:12:26.364764,6.99,-30.07326,-51.23436,DEV0065,M072,0
T005690,U181,2026-05-23T13:44:32.221918,621.86,-15.90692,-47.94953,DEV0596,M065,0
T005691,U074,2026-05-23T14:47:45.780968,7.54,-12.89574,-38.55541,DEV0610,U238,0
T005692,U198,2026-05-23T21:41:54.264743,35.56,-12.93469,-38.59139,DEV0029,M086,0
T005693,U417,2026-05-23T19:02:19.742708,51.97,-19.83398,-43.91206,DEV0727,M083,0
T005694,U038,2026-05-23T04:45:10.320029,43.94,-25.44379,-49.26315,DEV0033,M042,0
T005695,U436,2026-05-24T00:43:28.820538,519.45,-12.90629,-38.54882,DEV0149,M040,0
T005696,U037,2026-05-23T17:47:17.558256,459.03,-23.55901,-46.65768,DEV0028,M028,0
T005697,U422,2026-05-23T06:53:19.399294,598.21,-22.92908,-43.20122,DEV0442,M005,0
T005698,U157,2026-05-23T11:22:39.548901,27.07,-22.97005,-43.17516,DEV0758,M068,0
T005699,U456,2026-05-24T11:52:04.168747,94.95,-23.55044,-46.56772,DEV0466,M060,0
T005700,U211,2026-05-24T06:57:19.923969,503.01,-23.54919,-46.59601,DEV0117,U129,0
T005701,U401,2026-05-23T14:13:41.954594,102.85,-19.94218,-43.96404,DEV0051,M097,0
T005702,U116,2026-05-23T15:08:24.274872,17.75,-30.04782,-51.21998,DEV0161,M081,0
T005703,U380,2026-05-23T20:32:09.357773,63.85,-22.84876,-43.15422,DEV0469,U349,0
T005704,U276,2026-05-23T14:02:32.195419,374.71,-23.55807,-46.72231,DEV0794,U468,0
T005705,U376,2026-05-23T12:17:16.142036,57.36,-19.85212,-43.92913,DEV0763,M053,0
T005706,U236,2026-05-23T00:42:58.144277,5.37,-23.52366,-46.6408,DEV0610,M089,0
T005707,U017,2026-05-23T16:11:04.914596,343.99,-25.41473,-49.29632,DEV0014,U481,0
T005708,U044,2026-05-24T00:42:03.670005,96.37,-15.77381,-47.91471,DEV0795,M009,0
T005709,U053,2026-05-23T03:07:10.651426,173.57,-15.77361,-47.85381,DEV0646,U068,0
T005710,U122,2026-05-23T12:50:19.244393,43.63,-23.47951,-46.61889,DEV0104,U039,0
T005711,U358,2026-05-23T17:05:48.697929,82.42,-25.38265,-49.35302,DEV0218,U019,0
T005712,U180,2026-05-24T10:15:22.080590,144.59,-23.42685,-46.62095,DEV0798,M095,0
T005713,U296,2026-05-24T16:23:04.343734,4.63,-30.00517,-51.26585,DEV0470,M001,0
T005714,U036,2026-05-23T12:00:38.122719,42.33,-12.9673,-38.45767,DEV0490,M090,0
T005715,U415,2026-05-23T02:03:29.004794,110.75,-25.42973,-49.21405,DEV0506,M002,0
T005716,U263,2026-05-24T01:06:44.418667,16.51,-12.97873,-38.59599,DEV0450,U008,0
T005717,U168,2026-05-23T23:53:11.981193,18.23,-22.9338,-43.27006,DEV0253,M072,0
T005718,U317,2026-05-23T21:00:39.725241,629.57,-13.0212,-38.55279,DEV0139,U247,0
T005719,U448,2026-05-23T20:01:20.132040,18.15,-29.99918,-51.25121,DEV0131,U006,0
T005720,U473,2026-05-22T23:35:37.438802,455.59,-13.03071,-38.47321,DEV0426,U288,0
T005721,U314,2026-05-24T09:38:31.430977,223.78,-19.89976,-43.93935,DEV0724,M031,0
T005722,U226,2026-05-23T06:36:33.680921,60.64,-23.55906,-46.61744,DEV0724,M071,0
T005723,U471,2026-05-23T10:30:10.698693,542.2,-25.3257,-49.21288,DEV0349,U315,0
T005724,U470,2026-05-23T08:34:10.402769,344.21,-30.0245,-51.2286,DEV0527,M043,0
T005725,U259,2026-05-23T15:11:00.655506,721.7,-30.03838,-51.26932,DEV0106,M083,0
T005726,U402,2026-05-23T14:59:49.627999,29.32,-30.12555,-51.23645,DEV0264,M082,0
T005727,U364,2026-05-23T14:59:10.687178,118.19,-15.78749,-47.91529,DEV0051,M065,0
T005728,U352,2026-05-23T12:06:12.136965,67.21,-25.42382,-49.37658,DEV0685,M011,0
T005729,U184,2026-05-24T13:45:35.563696,296.54,-23.49409,-46.60743,DEV0076,M055,0
T005730,U433,2026-05-23T08:40:58.868501,16.62,-15.6874,-47.91716,DEV0576,U441,0
T005731,U225,2026-05-23T15:09:27.658533,23.18,-19.87654,-43.96448,DEV0502,M046,0
T005732,U406,2026-05-23T10:41:39.669664,82.56,-30.12737,-51.2398,DEV0007,M004,0
T005733,U152,2026-05-23T11:43:25.135879,131.9,-23.48187,-46.64134,DEV0094,U076,0
T005734,U183,2026-05-23T14:13:51.073686,1.22,-23.52164,-46.70238,DEV0612,M025,0
T005735,U179,2026-05-23T22:01:00.799136,66.71,-23.53021,-46.59786,DEV0695,M028,0
T005736,U380,2026-05-23T22:09:38.139592,118.06,-23.02588,-43.14133,DEV0469,M030,0
T005737,U404,2026-05-23T12:48:30.637268,75.36,-19.91147,-43.88486,DEV0452,U057,0
T005738,U295,2026-05-23T08:42:25.956567,38.23,-13.01901,-38.53405,DEV0146,M019,0
T005739,U297,2026-05-23T21:31:12.076499,23.35,-23.60234,-46.59211,DEV0748,M041,0
T005740,U227,2026-05-23T00:23:50.581415,21.2,-12.9555,-38.56171,DEV0558,U442,0
T005741,U146,2026-05-23T10:48:38.217804,73629.52,-15.86818,-47.91373,DEV0118,M096,1
T005742,U182,2026-05-23T10:03:27.211611,481.26,-15.70628,-47.88264,DEV0397,M098,0
T005743,U164,2026-05-23T13:48:27.057958,132.14,-12.95966,-38.43609,DEV0691,M058,0
T005744,U083,2026-05-24T06:27:14.801984,320.83,-19.8318,-44.00181,DEV0473,U169,0
T005745,U095,2026-05-23T19:03:17.624083,182.91,-23.51962,-46.65962,DEV0099,M045,0
T005746,U376,2026-05-23T12:37:34.550722,76.11,-19.87682,-43.94156,DEV0763,U433,0
T005747,U283,2026-05-23T15:25:13.269525,63047.41,-22.89207,-43.30629,DEV0028,M005,1
T005748,U190,2026-05-23T04:28:09.798467,408.68,-12.96367,-38.45305,DEV0693,M061,0
T005749,U100,2026-05-23T05:14:06.907448,113.22,-29.98997,-51.29484,DEV0195,M056,0
T005750,U276,2026-05-23T14:11:02.780668,815.54,-23.59222,-46.61017,DEV0794,U339,0
T005751,U410,2026-05-23T23:25:01.656198,109.41,-12.85354,-38.55543,DEV0523,M067,0
T005752,U148,2026-05-22T21:05:07.736774,315.25,-29.98907,-51.34157,DEV0581,M062,0
T005753,U317,2026-05-23T21:31:57.969096,35.93,-12.97887,-38.51843,DEV0139,U090,0
T005754,U088,2026-05-24T02:49:04.022663,338.77,-12.88618,-38.38141,DEV0037,U380,0
T005755,U440,2026-05-23T20:13:09.386263,25.66,-15.7994,-47.91418,DEV0406,U195,0
T005756,U040,2026-05-23T21:58:56.856438,241.1,-19.91765,-43.93384,DEV0684,U230,0
T005757,U077,2026-05-24T14:17:41.374875,20.15,-15.7759,-47.955,DEV0464,U234,0
T005758,U349,2026-05-23T17:38:39.823797,125.04,-30.07245,-51.24173,DEV0228,U095,0
T005759,U304,2026-05-23T07:12:37.101238,546.63,-29.98679,-51.20748,DEV0664,M002,0
T005760,U295,2026-05-23T09:47:45.603103,13.63,-12.94513,-38.53049,DEV0146,U286,0
T005761,U038,2026-05-23T07:16:40.682948,46.48,-25.40936,-49.33298,DEV0033,M023,0
T005762,U096,2026-05-23T01:38:51.903763,133.92,-22.88137,-43.25766,DEV0338,M002,0
T005763,U450,2026-05-23T21:37:54.577044,50.94,-15.78821,-47.92167,DEV0524,M049,0
T005764,U498,2026-05-23T13:17:13.988652,270.31,-30.06883,-51.23213,DEV0727,M023,0
T005765,U315,2026-05-23T13:19:57.991800,105.39,-23.52813,-46.61118,DEV0140,M052,0
T005766,U014,2026-05-23T15:42:43.887338,30.14,-25.45582,-49.34524,DEV0505,U428,0
T005767,U043,2026-05-23T05:52:04.957823,14.75,-12.95002,-38.49511,DEV0218,M088,0
T005768,U313,2026-05-23T06:25:27.843776,239.0,-15.75332,-47.92363,DEV0410,M062,0
T005769,U033,2026-05-23T00:35:03.725721,62.44,-23.62974,-46.65375,DEV0344,U363,0
T005770,U472,2026-05-23T06:11:52.967480,39.54,-12.92174,-38.54758,DEV0722,M076,0
T005771,U252,2026-05-23T08:46:23.250061,332.59,-30.04851,-51.25776,DEV0207,M080,0
T005772,U273,2026-05-23T01:25:24.206154,12.56,-23.50661,-46.66879,DEV0645,M032,0
T005773,U274,2026-05-23T18:32:17.721268,126.92,-22.97985,-43.08171,DEV0046,M053,0
T005774,U209,2026-05-23T20:01:42.912588,46.93,-19.9116,-43.90291,DEV0348,U130,0
T005775,U384,2026-05-23T12:35:23.261103,37.54,-30.02691,-51.21966,DEV0769,M009,0
T005776,U372,2026-05-23T01:35:45.772053,150.29,-12.94358,-38.50794,DEV0666,M026,0
T005777,U093,2026-05-23T13:26:49.009840,156.84,-25.44928,-49.20939,DEV0422,M084,0
T005778,U413,2026-05-23T09:08:07.864566,139.85,-15.6977,-47.84918,DEV0256,U061,0
T005779,U015,2026-05-22T23:01:41.286232,125.61,-19.91931,-43.86765,DEV0647,M044,0
T005780,U443,2026-05-23T03:02:41.357689,76.11,-19.92017,-43.88138,DEV0507,M075,0
T005781,U473,2026-05-22T23:48:15.124908,291.11,-12.92771,-38.55496,DEV0426,M057,0
T005782,U402,2026-05-23T15:10:05.751841,101.59,-30.00523,-51.25129,DEV0264,M015,0
T005783,U141,2026-05-23T21:09:33.982778,71.69,-25.48932,-49.2428,DEV0058,M050,0
T005784,U043,2026-05-23T09:51:43.088346,51.27,-12.92394,-38.44678,DEV0218,U458,0
T005785,U277,2026-05-23T03:15:10.059721,19.03,-23.54281,-46.57898,DEV0214,M038,0
T005786,U166,2026-05-23T01:17:43.335270,6.6,-22.90774,-43.13391,DEV0043,M043,0
T005787,U469,2026-05-23T13:12:29.815219,90.13,-22.78912,-43.16281,DEV0183,M010,0
T005788,U389,2026-05-24T00:13:22.722015,1.48,-22.96138,-43.20764,DEV0769,M092,0
T005789,U411,2026-05-24T06:27:11.994489,31.21,-22.79515,-43.18209,DEV0707,M098,0
T005790,U467,2026-05-23T07:47:06.089080,90.94,-19.89871,-43.92584,DEV0620,U301,0
T005791,U073,2026-05-23T12:13:55.335877,25.48,-23.51501,-46.69783,DEV0767,M091,0
T005792,U414,2026-05-23T06:43:24.611078,42.66,-22.99708,-43.13564,DEV0053,U443,0
T005793,U070,2026-05-23T18:01:40.875044,7.97,-22.91336,-43.23267,DEV0053,U184,0
T005794,U177,2026-05-24T13:29:19.331878,10.64,-25.46356,-49.25999,DEV0096,M013,0
T005795,U213,2026-05-23T06:16:52.372094,3.75,-12.96808,-38.5659,DEV0149,U224,0
T005796,U145,2026-05-23T18:16:04.737321,82.17,-23.54487,-46.59923,DEV0751,M028,0
T005797,U361,2026-05-23T08:30:43.998439,600.67,-25.39111,-49.19527,DEV0356,M003,0
T005798,U191,2026-05-23T10:08:24.222164,290.04,-30.05263,-51.16688,DEV0398,U140,0
T005799,U119,2026-05-24T06:02:47.529733,125.83,-15.80555,-47.94697,DEV0792,M056,0
T005800,U141,2026-05-23T23:28:58.726067,2.42,-25.43524,-49.29457,DEV0058,M012,0
T005801,U368,2026-05-23T05:06:10.749813,337.0,-23.55022,-46.64468,DEV0001,U169,0
T005802,U261,2026-05-23T04:05:56.297164,767.15,-23.5949,-46.6668,DEV0330,M036,0
T005803,U137,2026-05-23T10:06:33.935529,128.09,-12.93466,-38.44381,DEV0350,M059,0
T005804,U034,2026-05-23T02:11:55.813866,4.66,-30.15047,-51.2599,DEV0139,U117,0
T005805,U155,2026-05-24T01:00:05.478272,2.14,-30.04029,-51.20285,DEV0612,M062,0
T005806,U061,2026-05-23T13:39:04.445243,78.13,-23.57513,-46.6109,DEV0234,M099,0
T005807,U410,2026-05-24T01:54:29.481640,123.8,-13.00888,-38.41563,DEV0523,M074,0
T005808,U278,2026-05-23T22:17:16.706483,106.52,-15.7895,-47.92691,DEV0107,M041,0
T005809,U253,2026-05-24T19:29:01.658855,44.27,-15.75161,-47.85666,DEV0578,M073,0
T005810,U334,2026-05-23T18:05:12.280989,72.64,-22.96482,-43.14481,DEV0089,M065,0
T005811,U064,2026-05-23T10:06:13.994174,244.7,-23.53375,-46.62204,DEV0442,M035,0
T005812,U281,2026-05-22T21:40:20.115437,7.11,-13.01848,-38.57685,DEV0692,U423,0
T005813,U137,2026-05-23T12:08:49.507752,141.92,-12.99114,-38.44006,DEV0350,M090,0
T005814,U028,2026-05-24T04:39:19.299837,105.08,-25.39658,-49.3962,DEV0702,M095,0
T005815,U494,2026-05-23T22:42:09.306027,7.32,-19.95305,-43.93847,DEV0493,M061,0
T005816,U143,2026-05-23T21:14:14.832385,455.96,-30.09835,-51.24429,DEV0127,M041,0
T005817,U329,2026-05-23T21:04:30.607466,9.35,-25.46582,-49.2558,DEV0349,M015,0
T005818,U178,2026-05-24T07:44:36.852098,56.03,-15.71199,-47.95896,DEV0736,M094,0
T005819,U240,2026-05-23T05:35:48.947778,230.7,-13.03451,-38.46137,DEV0023,M065,0
T005820,U419,2026-05-23T12:03:15.024789,10.02,-23.65107,-46.60165,DEV0552,U087,0
T005821,U183,2026-05-23T14:36:35.789821,10.52,-23.5922,-46.65895,DEV0612,M084,0
T005822,U240,2026-05-23T07:49:31.840892,167.62,-12.937,-38.35364,DEV0023,U424,0
T005823,U233,2026-05-23T05:26:21.061553,103.52,-30.06206,-51.23451,DEV0177,U037,0
T005824,U123,2026-05-23T22:52:00.886443,17.87,-19.92974,-43.9904,DEV0246,U190,0
T005825,U275,2026-05-23T12:53:25.386332,255.09,-15.83128,-47.85621,DEV0730,U331,0
T005826,U204,2026-05-23T14:32:06.931649,3.53,-29.99919,-51.31207,DEV0091,M022,0
T005827,U413,2026-05-23T12:56:35.538428,221.21,-15.78848,-48.01934,DEV0256,M066,0
T005828,U470,2026-05-23T09:55:29.047542,85.15,-30.09445,-51.21626,DEV0527,M014,0
T005829,U010,2026-05-23T09:09:07.659864,423.26,-23.53338,-46.67597,DEV0475,M091,0
T005830,U395,2026-05-23T09:52:56.676606,225.26,-22.8795,-43.08404,DEV0380,M038,0
T005831,U486,2026-05-22T19:54:17.182650,31.47,-15.78256,-48.00162,DEV0585,M090,0
T005832,U327,2026-05-23T15:24:00.615014,1.99,-22.91265,-43.17942,DEV0588,M046,0
T005833,U458,2026-05-23T09:38:22.481194,17.58,-12.9546,-38.54346,DEV0538,M091,0
T005834,U316,2026-05-23T20:11:56.213956,65.57,-23.00766,-43.2619,DEV0654,M046,0
T005835,U162,2026-05-24T01:13:49.713054,119.81,-19.88079,-43.93743,DEV0664,U270,0
T005836,U393,2026-05-23T10:28:43.729325,1942.67,-13.00638,-38.50825,DEV0055,M013,0
T005837,U076,2026-05-24T11:20:39.727729,3.49,-23.5644,-46.6592,DEV0201,M055,0
T005838,U470,2026-05-23T10:07:11.287888,87.79,-30.02338,-51.24664,DEV0527,M100,0
T005839,U200,2026-05-23T05:12:29.444764,206.7,-23.57464,-46.62129,DEV0342,M013,0
T005840,U354,2026-05-23T14:54:33.608318,71.74,-25.38367,-49.24992,DEV0794,M079,0
T005841,U430,2026-05-23T17:41:43.137183,159.7,-22.90202,-43.21806,DEV0268,U353,0
T005842,U210,2026-05-23T12:25:01.155407,7.72,-29.95774,-51.22368,DEV0508,M089,0
T005843,U407,2026-05-23T03:33:23.615845,71.18,-23.51985,-46.71704,DEV0151,M069,0
T005844,U067,2026-05-23T20:40:12.719218,21.9,-19.91332,-43.92406,DEV0113,M063,0
T005845,U462,2026-05-23T18:12:25.023599,12.22,-12.97359,-38.4868,DEV0519,U232,0
T005846,U248,2026-05-23T10:48:38.611220,42.24,-15.72012,-47.99683,DEV0771,M100,0
T005847,U326,2026-05-23T06:14:22.887515,905.44,-13.04021,-38.50561,DEV0376,M076,0
T005848,U338,2026-05-23T07:54:36.882605,460.95,-23.57374,-46.57887,DEV0145,M096,0
T005849,U218,2026-05-24T05:13:33.095513,47.29,-23.53437,-46.60294,DEV0373,M042,0
T005850,U254,2026-05-23T09:41:24.011461,52.16,-30.10078,-51.20753,DEV0422,M073,0
T005851,U067,2026-05-23T23:56:22.521663,398.73,-19.96495,-43.99094,DEV0113,M008,0
T005852,U270,2026-05-23T01:25:55.799699,5000.0,-12.99137,-38.44944,DEV0634,U291,1
T005853,U291,2026-05-23T01:26:05.799699,4950.0,-30.0346,-51.2177,DEV0273,U292,1
T005854,U292,2026-05-23T01:26:15.799699,4900.0,-22.9068,-43.1729,DEV0126,U270,1
T005855,U019,2026-05-23T23:38:21.214481,322.67,-25.46589,-49.38831,DEV0092,U266,0
T005856,U270,2026-05-23T01:42:15.677262,36.55,-12.9464,-38.49641,DEV0634,M044,0
T005857,U479,2026-05-23T18:41:36.596545,78.8,-25.50399,-49.30116,DEV0697,U008,0
T005858,U051,2026-05-23T12:30:20.785586,323.96,-30.02361,-51.21879,DEV0699,M019,0
T005859,U156,2026-05-23T11:21:48.057316,101.13,-15.7655,-47.95281,DEV0357,M024,0
T005860,U022,2026-05-23T17:08:39.688565,13.73,-25.39219,-49.27611,DEV0562,M061,0
T005861,U260,2026-05-24T03:57:39.395123,24.55,-12.95265,-38.4505,DEV0797,M020,0
T005862,U252,2026-05-23T16:24:40.032617,154.96,-30.06972,-51.29888,DEV0207,M018,0
T005863,U041,2026-05-24T02:18:30.366353,87.38,-19.84649,-43.84475,DEV0547,M038,0
T005864,U386,2026-05-23T21:35:37.827994,1636.48,-19.93976,-43.98004,DEV0318,M007,1
T005865,U055,2026-05-24T04:40:15.007852,300.42,-15.84251,-47.96507,DEV0331,M008,0
T005866,U379,2026-05-23T19:48:35.136348,22.76,-19.88887,-44.00233,DEV0662,M073,0
